Date,Row,Panel,Treatment,Block,PM_severity,DM_severity,total_dis,geometry,centroid,DM_inc,PM_inc
2022-06-29,18,11,7,PM,0.0,0.5,0.65,"POLYGON ((-77.01614370823948 42.87888393001933, -77.01623092823375 42.87890018002029, -77.01622787237342 42.87890889725103, -77.01614065236751 42.878892647248, -77.01614370823948 42.87888393001933))",POINT (-77.01618579030344 42.87889641363474),0.0,0.0
2022-06-29,18,13,16,PM,0.0,0.05,0.5,"POLYGON ((-77.01631913822796 42.87891695002129, -77.01640565822227 42.87893312002227, -77.01640260238528 42.87894183725716, -77.0163160823794 42.87892566725413, -77.01631913822796 42.87891695002129))",POINT (-77.0163608703036 42.8789293936388),0.0,0.0
2022-06-29,18,15,10,PM,0.0,0.4,1.25,"POLYGON ((-77.01649181821658 42.87894973002323, -77.01657771821094 42.878965820024206, -77.01657466239692 42.878974537263176, -77.01648876239109 42.878958447260175, -77.01649181821658 42.87894973002323))",POINT (-77.01653324030376 42.87896213364277),0.0,0.0
2022-06-29,19,1,29,PM,0.0,0.1,0.95,"POLYGON ((-77.01657918385246 42.878990569199, -77.01667346384623 42.87900893920008, -77.01667041676177 42.87901765809174, -77.01657613675542 42.87899928808844, -77.01657918385246 42.878990569199))",POINT (-77.01662480030376 42.879004113644875),5.0,0.0
2022-06-29,19,3,25,PM,0.0,0.0,0.65,"POLYGON ((-77.01640664386379 42.878957099197066, -77.01649369385808 42.87897409919804, -77.01649064674963 42.87898281808544, -77.01640359674373 42.87896581808241, -77.01640664386379 42.878957099197066))",POINT (-77.01644864530361 42.8789699586408),0.0,0.0
2022-06-29,19,5,12,PM,0.0,0.0,1.75,"POLYGON ((-77.01623149387531 42.878923559195094, -77.01632115386943 42.8789410891961, -77.01631810673793 42.87894980807942, -77.01622844673187 42.8789322780763, -77.01623149387531 42.878923559195094))",POINT (-77.01627480030344 42.87893668363679),0.0,0.0
2022-06-29,19,7,34,PM,0.0,0.0,1.05,"POLYGON ((-77.01605747388679 42.87889127919313, -77.01614936388073 42.87890890919418, -77.01614631672628 42.878917628073424, -77.01605442672007 42.8788999980702, -77.01605747388679 42.87889127919313))",POINT (-77.01610189530328 42.8789044536328),0.0,0.0
2022-06-29,19,9,35,PM,0.0,0.0,1.1,"POLYGON ((-77.01588339389824 42.87885801919116, -77.01597254389235 42.87887474919216, -77.0159694967143 42.878883468067244, -77.01588034670827 42.87886673806414, -77.01588339389824 42.87885801919116))",POINT (-77.01592644530317 42.87887074362876),0.0,0.0
2022-06-29,19,11,24,PM,0.0,0.0,0.85,"POLYGON ((-77.01571516390932 42.878826169189296, -77.01579572390399 42.8788415491902, -77.01579267670232 42.87885026806108, -77.01571211669689 42.87883488805827, -77.01571516390932 42.878826169189296))",POINT (-77.01575392030298 42.878838218624786),0.0,0.0
2022-06-29,19,13,32,PM,0.0,0.0,1.75,"POLYGON ((-77.01554143392075 42.87879346918734, -77.01563072391488 42.878810399188325, -77.01562767669117 42.878819118055326, -77.01553838668511 42.878802188052205, -77.01554143392075 42.87879346918734))",POINT (-77.01558455530284 42.878806293620876),0.0,0.0
2022-06-29,19,15,19,PM,0.0,0.0,1.25,"POLYGON ((-77.01536426393243 42.87876078918534, -77.01545522392642 42.878777539186366, -77.01545217667925 42.878786258049196, -77.01536121667307 42.87876950804602, -77.01536426393243 42.87876078918534))",POINT (-77.01540822030267 42.878773523616815),0.0,0.0
2022-06-29,20,1,17,PM,0.0,0.0,0.45,"POLYGON ((-77.01658187329902 42.87901510909438, -77.016673763293 42.879033079095414, -77.01667071731505 42.879041798196376, -77.0165788273088 42.87902382819318, -77.01658187329902 42.87901510909438))",POINT (-77.01662629530372 42.8790284536449),0.0,0.0
2022-06-29,20,3,1,PM,0.0,0.15,1.6,"POLYGON ((-77.0164079733105 42.878982759092416, -77.01649539330474 42.878999219093416, -77.01649234730296 42.87900793819016, -77.01640492729703 42.8789914781871, -77.0164079733105 42.878982759092416))",POINT (-77.01645016030366 42.87899534864085),0.0,0.0
2022-06-29,20,5,21,PM,0.0,0.075,0.125,"POLYGON ((-77.01623108332213 42.87894828909042, -77.01632041331624 42.878965699091445, -77.0163173672911 42.87897441818406, -77.01622803728507 42.87895700818093, -77.01623108332213 42.87894828909042))",POINT (-77.01627422530342 42.878961353636775),0.0,0.0
2022-06-29,20,7,8,PM,0.0,1.3,1.4,"POLYGON ((-77.01605814333348 42.87891530908846, -77.01614416332785 42.87893208908944, -77.01614111727918 42.878940808177894, -77.01605509727334 42.87892402817488, -77.01605814333348 42.87891530908846))",POINT (-77.01609963030329 42.87892805863273),15.0,0.0
2022-06-29,20,9,28,PM,0.0,0.0,0.4,"POLYGON ((-77.01588341334502 42.87888258908652, -77.01597227333916 42.8788991490875, -77.01596922726753 42.8789078681719, -77.01588036726152 42.878891308168804, -77.01588341334502 42.87888258908652))",POINT (-77.0159263203032 42.87889522862877),0.0,0.0
2022-06-29,20,11,14,PM,0.0,0.0,0.55,"POLYGON ((-77.01571565335605 42.87885039908464, -77.01579577335076 42.87886592908554, -77.01579272725556 42.87887464816574, -77.01571260725017 42.87885911816294, -77.01571565335605 42.87885039908464))",POINT (-77.01575419030297 42.87886252362478),0.0,0.0
2022-06-29,20,13,30,PM,0.0,0.325,1.525,"POLYGON ((-77.01554440336733 42.87881855908271, -77.01563299336149 42.878834819083714, -77.01562994724455 42.87884353816006, -77.01554135723852 42.87882727815697, -77.01554440336733 42.87881855908271))",POINT (-77.01558717530287 42.87883104862095),0.0,0.0
2022-06-29,20,15,3,PM,0.0,0.0,2.5,"POLYGON ((-77.01536494337915 42.87878533908068, -77.01545627337315 42.87880255908173, -77.01545322723254 42.87881127815389, -77.01536189722634 42.87879405815069, -77.01536494337915 42.87878533908068))",POINT (-77.01540908530265 42.878798308616815),0.0,0.0
2022-07-06,1,1,26,PM,0.0,0.0,0.45,"POLYGON ((-77.0152645742787 42.878300949250196, -77.01535545427274 42.87831851925121, -77.01535240633272 42.87832723797974, -77.0152615263266 42.87830966797658, -77.0152645742787 42.878300949250196))",POINT (-77.0153084903025 42.8783140936145),0.0,0.0
2022-07-06,1,2,17,PM,0.0,0.4,0.55,"POLYGON ((-77.01535545427274 42.87831851925121, -77.01544069426711 42.87833411925217, -77.01543764633853 42.878342837982714, -77.01535240633272 42.87832723797974, -77.01535545427274 42.87831851925121))",POINT (-77.0153965503027 42.87833067861654),10.0,0.0
2022-07-06,1,3,31,PM,0.0,0.4,0.4,"POLYGON ((-77.01544069426711 42.87833411925217, -77.01552730426143 42.878350659253144, -77.0155242563444 42.87835937798574, -77.01543764633853 42.878342837982714, -77.01544069426711 42.87833411925217))",POINT (-77.01548247530272 42.87834674861851),0.0,0.0
2022-07-06,1,4,3,PM,0.0,0.375,0.725,"POLYGON ((-77.01552730426143 42.878350659253144, -77.01561588425558 42.87836680925413, -77.01561283635041 42.87837552798884, -77.0155242563444 42.87835937798574, -77.01552730426143 42.878350659253144))",POINT (-77.01557007030289 42.87836309362055),10.0,0.0
2022-07-06,1,5,27,PM,0.0,1.75,2.65,"POLYGON ((-77.01561588425558 42.87836680925413, -77.01570014425 42.878381989255075, -77.01569709635612 42.87839070799176, -77.01561283635041 42.87837552798884, -77.01561588425558 42.87836680925413))",POINT (-77.01565649030296 42.878378758622546),30.0,0.0
2022-07-06,1,6,23,PM,0.0,5.1,5.6,"POLYGON ((-77.01570014425 42.878381989255075, -77.01579094424405 42.87839937925609, -77.01578789636228 42.878408097994935, -77.01569709635612 42.87839070799176, -77.01570014425 42.878381989255075))",POINT (-77.01574402030295 42.87839504362453),5.0,0.0
2022-07-06,1,7,35,PM,0.0,3.55,3.85,"POLYGON ((-77.01579094424405 42.87839937925609, -77.01587402423856 42.87841479925702, -77.01587097636792 42.87842351799784, -77.01578789636228 42.878408097994935, -77.01579094424405 42.87839937925609))",POINT (-77.01583096030309 42.87841144862656),20.0,0.0
2022-07-06,1,8,5,PM,0.0,0.25,0.25,"POLYGON ((-77.01587402423856 42.87841479925702, -77.01596069423286 42.878431769258, -77.01595764637376 42.87844048800086, -77.01587097636792 42.87842351799784, -77.01587402423856 42.87841479925702))",POINT (-77.01591583530309 42.8784276436285),15.0,0.0
2022-07-06,1,9,14,PM,0.25,0.75,3.85,"POLYGON ((-77.01596069423286 42.878431769258, -77.01605424422672 42.878449719259045, -77.01605119638012 42.87845843800412, -77.01595764637376 42.87844048800086, -77.01596069423286 42.878431769258))",POINT (-77.01600594530318 42.87844510363057),15.0,5.0
2022-07-06,1,10,9,PM,0.0,1.9,1.9,"POLYGON ((-77.01605424422672 42.878449719259045, -77.01613850422115 42.87846450926, -77.01613545638585 42.87847322800707, -77.01605119638012 42.87845843800412, -77.01605424422672 42.878449719259045))",POINT (-77.01609485030343 42.87846147363265),15.0,0.0
2022-07-06,1,11,34,PM,0.0,1.5,2.15,"POLYGON ((-77.01613850422115 42.87846450926, -77.01622493421546 42.87848145926097, -77.01622188639168 42.878490178010075, -77.01613545638585 42.87847322800707, -77.01613850422115 42.87846450926))",POINT (-77.01618019530333 42.87847734363459),40.0,0.0
2022-07-06,1,12,11,PM,13.75,12.0,26.0,"POLYGON ((-77.01622493421546 42.87848145926097, -77.0163126942097 42.87849793926196, -77.01630964639764 42.87850665801316, -77.01622188639168 42.878490178010075, -77.01622493421546 42.87848145926097))",POINT (-77.0162672903035 42.87849405863662),15.0,40.0
2022-07-06,1,13,28,PM,3.0,1.8,5.9,"POLYGON ((-77.0163126942097 42.87849793926196, -77.01639960420395 42.878514359262944, -77.01639655640352 42.878523078016194, -77.01630964639764 42.87850665801316, -77.0163126942097 42.87849793926196))",POINT (-77.01635462530355 42.878510508638634),10.0,15.0
2022-07-06,1,14,16,PM,1.0,1.5,4.85,"POLYGON ((-77.01639960420395 42.878514359262944, -77.01648440419838 42.878530209263886, -77.01648135640927 42.87853892801913, -77.01639655640352 42.878523078016194, -77.01639960420395 42.878514359262944))",POINT (-77.01644048030364 42.87852664364061),0.0,5.0
2022-07-06,1,15,1,PM,25.5,23.25,51.0,"POLYGON ((-77.01648440419838 42.878530209263886, -77.01657162419265 42.878547489264875, -77.01656857641517 42.8785562080222, -77.01648135640927 42.87853892801913, -77.01648440419838 42.878530209263886))",POINT (-77.01652649030365 42.87854320864258),10.0,40.0
2022-07-06,1,16,21,PM,1.5,11.125,14.375,"POLYGON ((-77.01657162419265 42.878547489264875, -77.01666455418655 42.878565659265924, -77.01666150642144 42.878574378025434, -77.01656857641517 42.8785562080222, -77.01657162419265 42.878547489264875))",POINT (-77.01661656530372 42.87856093364467),15.0,5.0
2022-07-06,2,1,10,PM,0.0,4.5,5.35,"POLYGON ((-77.01526519363786 42.878326687245526, -77.01535716363179 42.87834444724656, -77.01535413697367 42.878353169984464, -77.01526216696745 42.87833540998127, -77.01526519363786 42.878326687245526))",POINT (-77.01530966530248 42.878339928614515),0.0,0.0
2022-07-06,2,2,32,PM,0.0,14.0,15.8,"POLYGON ((-77.01535716363179 42.87834444724656, -77.01544010362635 42.878360347247515, -77.0154370769793 42.87836906998736, -77.01535413697367 42.878353169984464, -77.01535716363179 42.87834444724656))",POINT (-77.01539712030262 42.87835675861655),0.0,0.0
2022-07-06,2,3,7,PM,0.0,1.625,4.125,"POLYGON ((-77.01544010362635 42.878360347247515, -77.01552583362069 42.87837611724848, -77.01552280698512 42.87838483999034, -77.0154370769793 42.87836906998736, -77.01544010362635 42.878360347247515))",POINT (-77.01548145530275 42.8783725936185),0.0,0.0
2022-07-06,2,4,29,PM,0.0,0.0,0.9,"POLYGON ((-77.01552583362069 42.87837611724848, -77.01561655361472 42.878393657249504, -77.01561352699126 42.878402379993496, -77.01552280698512 42.87838483999034, -77.01552583362069 42.87837611724848))",POINT (-77.01556968030273 42.87838924862052),5.0,0.0
2022-07-06,2,5,36,PM,0.0,1.75,2.9,"POLYGON ((-77.01561655361472 42.878393657249504, -77.01570177360908 42.87840924725045, -77.01569874699705 42.87841796999645, -77.01561352699126 42.878402379993496, -77.01561655361472 42.878393657249504))",POINT (-77.01565765030291 42.878405813622564),0.0,0.0
2022-07-06,2,6,15,PM,0.0,4.375,5.525,"POLYGON ((-77.01570177360908 42.87840924725045, -77.01578994360328 42.87842550725146, -77.01578691700306 42.87843422999952, -77.01569874699705 42.87841796999645, -77.01570177360908 42.87840924725045))",POINT (-77.015744345303 42.87842173862455),0.0,0.0
2022-07-06,2,7,19,PM,0.0,1.5,1.8,"POLYGON ((-77.01578994360328 42.87842550725146, -77.0158741935977 42.87844101725241, -77.01587116700875 42.87844974000245, -77.01578691700306 42.87843422999952, -77.01578994360328 42.87842550725146))",POINT (-77.0158305553031 42.878437623626546),0.0,0.0
2022-07-06,2,8,2,PM,0.0,5.0,5.05,"POLYGON ((-77.0158741935977 42.87844101725241, -77.01596197359193 42.8784577972534, -77.01595894701471 42.8784665200055, -77.01587116700875 42.87844974000245, -77.0158741935977 42.87844101725241))",POINT (-77.01591657030309 42.87845376862851),0.0,0.0
2022-07-06,2,9,33,PM,0.0,2.125,3.225,"POLYGON ((-77.01596197359193 42.8784577972534, -77.01605269358596 42.87847410725443, -77.01604966702091 42.87848283000867, -77.01595894701471 42.8784665200055, -77.01596197359193 42.8784577972534))",POINT (-77.01600582030329 42.878470313630594),10.0,0.0
2022-07-06,2,10,6,PM,0.0,0.0,2.35,"POLYGON ((-77.01605269358596 42.87847410725443, -77.0161384035803 42.87849049725541, -77.01613537702671 42.878499220011655, -77.01604966702091 42.87848283000867, -77.01605269358596 42.87847410725443))",POINT (-77.0160940353033 42.878486663632614),0.0,0.0
2022-07-06,2,12,30,PM,0.0,0.4,0.65,"POLYGON ((-77.01622414357463 42.878506377256386, -77.01631334356878 42.87852341725739, -77.01631031703857 42.878532140017754, -77.01622111703252 42.878515100014646, -77.01622414357463 42.878506377256386))",POINT (-77.01626723030346 42.878519258636615),0.0,0.0
2022-07-06,2,13,18,PM,0.0,1.075,2.175,"POLYGON ((-77.01631334356878 42.87852341725739, -77.0163990835631 42.87853944725836, -77.01639605704437 42.87854817002073, -77.01631031703857 42.878532140017754, -77.01631334356878 42.87852341725739))",POINT (-77.01635470030357 42.87853579363863),0.0,0.0
2022-07-06,2,14,25,PM,0.0,0.1,0.55,"POLYGON ((-77.0163990835631 42.87853944725836, -77.01648455355748 42.878555717259346, -77.01648152705017 42.87856444002372, -77.01639605704437 42.87854817002073, -77.0163990835631 42.87853944725836))",POINT (-77.01644030530362 42.878551943640616),0.0,0.0
2022-07-06,2,16,8,PM,0.0,3.2,3.65,"POLYGON ((-77.01657232355171 42.87857230726035, -77.01666522354556 42.87858943726138, -77.01666219706243 42.878598160029995, -77.01656929705614 42.87858103002678, -77.01657232355171 42.87857230726035))",POINT (-77.01661726030383 42.878585233644706),0.0,0.0
2022-07-06,3,1,4,PM,0.0,1.125,1.925,"POLYGON ((-77.01526711463642 42.878349949317695, -77.0153567946305 42.87836706931872, -77.01535374597496 42.878375787912304, -77.01526406596888 42.87835866790916, -77.01526711463642 42.878349949317695))",POINT (-77.01531043030252 42.87836286861454),0.0,0.0
2022-07-06,3,3,20,PM,0.1,0.0,1.25,"POLYGON ((-77.01544332462481 42.878383069319675, -77.01552941461914 42.87839975932065, -77.01552636598664 42.87840847791833, -77.01544027598082 42.87839178791532, -77.01544332462481 42.878383069319675))",POINT (-77.01548484530268 42.87839577361856),5.0,5.0
2022-07-06,3,5,13,PM,0.0,1.3,2.4000000000000004,"POLYGON ((-77.01561916461324 42.87841697932166, -77.01570468460761 42.8784327193226, -77.01570163599854 42.87844143792444, -77.01561611599273 42.878425697921465, -77.01561916461324 42.87841697932166))",POINT (-77.01566040030295 42.878429208622634),0.0,0.0
2022-07-06,3,7,36,PM,0.0,5.4,7.050000000000001,"POLYGON ((-77.01579154460191 42.87844946932359, -77.01587709459628 42.87846557932455, -77.01587404601023 42.878474297930474, -77.01578849600443 42.878458187927485, -77.01579154460191 42.87844946932359))",POINT (-77.01583279530308 42.8784618836266),0.0,0.0
2022-07-06,3,8,6,PM,0.0,0.0,0.4,"POLYGON ((-77.01587709459628 42.87846557932455, -77.01596324459061 42.878481699325526, -77.01596019601607 42.87849041793347, -77.01587404601023 42.878474297930474, -77.01587709459628 42.87846557932455))",POINT (-77.01591864530316 42.878477998628576),0.0,0.0
2022-07-06,3,9,18,PM,0.0,6.05,7.3,"POLYGON ((-77.01596324459061 42.878481699325526, -77.0160529845847 42.87849893932652, -77.01604993602213 42.87850765793659, -77.01596019601607 42.87849041793347, -77.01596324459061 42.878481699325526))",POINT (-77.0160065903032 42.878494678630595),0.0,0.0
2022-07-06,3,11,2,PM,0.0,2.475,4.325,"POLYGON ((-77.01613963457898 42.878515279327495, -77.01622501457337 42.878531369328435, -77.0162219660338 42.87854008794258, -77.016136586028 42.87852399793961, -77.01613963457898 42.878515279327495))",POINT (-77.0161808003034 42.878527683634616),0.0,0.0
2022-07-06,3,13,33,PM,0.0,0.0,0.1,"POLYGON ((-77.0163129745676 42.87854819932944, -77.01640065456179 42.87856452933044, -77.01639760604569 42.87857324794875, -77.01630992603975 42.87855691794567, -77.0163129745676 42.87854819932944))",POINT (-77.01635529030358 42.87856072363865),0.0,0.0
2022-07-06,3,14,15,PM,0.0,6.5,6.9,"POLYGON ((-77.01640065456179 42.87856452933044, -77.01648429455629 42.87858037933136, -77.01648124605134 42.87858909795165, -77.01639760604569 42.87857324794875, -77.01640065456179 42.87856452933044))",POINT (-77.01644095030365 42.878576813640635),0.0,0.0
2022-07-06,3,15,21,PM,0.0,7.725,8.674999999999999,"POLYGON ((-77.01648429455629 42.87858037933136, -77.01657338455043 42.87859736933237, -77.01657033605737 42.87860608795477, -77.01648124605134 42.87858909795165, -77.01648429455629 42.87858037933136))",POINT (-77.0165273153037 42.87859323364261),0.0,0.0
2022-07-06,3,16,11,PM,0.0,0.0,0.4,"POLYGON ((-77.01657338455043 42.87859736933237, -77.01666505454439 42.878614339333424, -77.0166620060636 42.878623057957995, -77.01657033605737 42.87860608795477, -77.01657338455043 42.87859736933237))",POINT (-77.01661769530384 42.87861021364472),0.0,0.0
2022-07-06,4,1,24,PM,0.0,3.25,4.1,"POLYGON ((-77.01526739175482 42.87837428066731, -77.01535814174883 42.87839186066833, -77.01535507885663 42.87840057656277, -77.01526432885052 42.8783829965596, -77.01526739175482 42.87837428066731))",POINT (-77.0153112353025 42.878387428614566),20.0,0.0
2022-07-06,4,3,4,PM,1.35,0.175,2.875,"POLYGON ((-77.01544345174324 42.87840790066927, -77.01553001173755 42.87842466067023, -77.01552694886827 42.87843337656876, -77.01544038886243 42.87841661656575, -77.01544345174324 42.87840790066927))",POINT (-77.0154852003027 42.87842063861857),0.0,10.0
